# A	A0002,A0004,A0005,A0006,A0010,A0011,A0016,A0022,A0033,A0035,A0036,A0039,A0048,A0051,A0052,A0069,A0070,A0077,A0115,A0117,A0130,A0135,A0141,A0145,A0147,A0149,A0154,A0160,A0181,A0196,A0197,A0205,A0220,A0222,A0229,A0231,A0237,A0245,A0251,A0258,A0271,A0275
# B	B0026,B0028,B0044,B0061,B0102,B0103,B0104,B0110,B0111,B0119,B0120,B0123,B0133,B0153,B0155,B0161,B0163,B0166,B0167,B0171,B0173,B0174,B0175,B0177,B0183,B0186,B0189,B0195,B0206,B0213,B0221,B0227,B0235,B0238,B0240,B0247,B0253,B0259,B0264,B0266,B0269,B0277
# C	C0003,C0007,C0019,C0021,C0027,C0034,C0041,C0043,C0046,C0047,C0049,C0073,C0074,C0076,C0079,C0080,C0083,C0112,C0116,C0127,C0129,C0137,C0138,C0146,C0148,C0168,C0185,C0188,C0192,C0194,C0198,C0209,C0211,C0215,C0249,C0252,C0254
# D	D0001,D0009,D0012,D0013,D0014,D0017,D0018,D0020,D0023,D0025,D0037,D0038,D0040,D0042,D0045,D0050,D0065,D0066,D0067,D0068,D0071,D0072,D0075,D0081,D0108,D0118,D0121,D0126,D0139,D0170,D0201,D0210,D0223,D0224,D0236,D0244,D0250,D0256,D0262,D0263,D0278
# E	E0105,E0122,E0124,E0128,E0131,E0132,E0134,E0136,E0150,E0151,E0157,E0158,E0165,E0169,E0182,E0184,E0187,E0193,E0199,E0202,E0203,E0208,E0214,E0217,E0218,E0225,E0226,E0228,E0230,E0233,E0234,E0239,E0242,E0243,E0246,E0248,E0255,E0260,E0261,E0265
# F1	F10029,F10030,F10031,F10032,F10053,F10054,F10055,F10056,F10057,F10058,F10059,F10060,F10062,F10063,F10064,F10078,F10082,F10084,F10085,F10086,F10087,F10088,F10089,F10090,F10091,F10092,F10093,F10094,F10095,F10096,F10140,F10142,F10143,F10144,F10267,F10268,F10274,F10276,F10279,F10281,F10282,F10283,F10284,F10286,F10287,F10288
# F2	F20024,F20097,F20106,F20107,F20113,F20162,F20172,F20176,F20178,F20180,F20190,F20191,F20207,F20212,F20219
# G	G0098,G0099,G0100,G0101,G0109,G0152,G0179
# Locus ID	Chr	BP	Pop ID	N	Haplotype Cnt	Gene Diversity	Smoothed Gene Diversity	Smoothed Gene Diversity P-value	Haplotype Diversity	Smoothed Haplotype Diversity	Smoothed Haplotype Diversity P-value	HWE P-value	HWE P-value SE	Haplotypes
58	un	1494	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	A:75;G:3
58	un	1494	F1	86	2	0.25964	0.00000	0.00000	0.25964	0.00000	0.00000	0.00000	0.00000	A:73;G:13
58	un	1494	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
58	un	1494	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
88	un	1926	A	80	2	0.44430	0.00000	0.00000	0.44430	0.00000	0.00000	0.00000	0.00000	A:54;G:26
88	un	1926	B	82	2	0.48178	0.00000	0.00000	0.48178	0.00000	0.00000	0.00000	0.00000	A:50;G:32
88	un	1926	C	72	2	0.47535	0.00000	0.00000	0.47535	0.00000	0.00000	0.00000	0.00000	A:45;G:27
88	un	1926	D	82	2	0.46281	0.00000	0.00000	0.46281	0.00000	0.00000	0.00000	0.00000	A:53;G:29
88	un	1926	E	76	2	0.46421	0.00000	0.00000	0.46421	0.00000	0.00000	0.00000	0.00000	A:49;G:27
88	un	1926	F1	88	2	0.50157	0.00000	0.00000	0.50157	0.00000	0.00000	0.00000	0.00000	A:48;G:40
88	un	1926	F2	30	2	0.51494	0.00000	0.00000	0.51494	0.00000	0.00000	0.00000	0.00000	A:16;G:14
88	un	1926	G	10	2	0.53333	0.00000	0.00000	0.53333	0.00000	0.00000	0.00000	0.00000	A:6;G:4
180	un	2489	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:84
180	un	2489	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:82;G:2
180	un	2489	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:70;G:4
180	un	2489	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:81;G:1
180	un	2489	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:76;G:4
180	un	2489	F1	88	2	0.23824	0.00000	0.00000	0.23824	0.00000	0.00000	0.00000	0.00000	A:76;G:12
180	un	2489	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
180	un	2489	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
226	un	3278	A	84	2	0.21228	0.00000	0.00000	0.21228	0.00000	0.00000	0.00000	0.00000	C:74;T:10
226	un	3278	B	84	2	0.21228	0.00000	0.00000	0.21228	0.00000	0.00000	0.00000	0.00000	C:74;T:10
226	un	3278	C	74	2	0.21659	0.00000	0.00000	0.21659	0.00000	0.00000	0.00000	0.00000	C:65;T:9
226	un	3278	D	82	2	0.21680	0.00000	0.00000	0.21680	0.00000	0.00000	0.00000	0.00000	C:72;T:10
226	un	3278	E	80	2	0.16171	0.00000	0.00000	0.16171	0.00000	0.00000	0.00000	0.00000	C:73;T:7
226	un	3278	F1	90	2	0.16380	0.00000	0.00000	0.16380	0.00000	0.00000	0.00000	0.00000	C:82;T:8
226	un	3278	F2	30	2	0.12874	0.00000	0.00000	0.12874	0.00000	0.00000	0.00000	0.00000	C:28;T:2
226	un	3278	G	14	2	0.36264	0.00000	0.00000	0.36264	0.00000	0.00000	0.00000	0.00000	C:11;T:3
279	un	3993	A	84	2	0.46472	0.00000	0.00000	0.46472	0.00000	0.00000	0.00000	0.00000	A:30;G:54
279	un	3993	B	80	2	0.35316	0.00000	0.00000	0.35316	0.00000	0.00000	0.00000	0.00000	A:18;G:62
279	un	3993	C	74	2	0.45354	0.00000	0.00000	0.45354	0.00000	0.00000	0.00000	0.00000	A:25;G:49
279	un	3993	D	80	2	0.39209	0.00000	0.00000	0.39209	0.00000	0.00000	0.00000	0.00000	A:21;G:59
279	un	3993	E	80	2	0.45285	0.00000	0.00000	0.45285	0.00000	0.00000	0.00000	0.00000	A:27;G:53
279	un	3993	F1	92	2	0.33134	0.00000	0.00000	0.33134	0.00000	0.00000	0.00000	0.00000	A:19;G:73
279	un	3993	F2	30	2	0.43448	0.00000	0.00000	0.43448	0.00000	0.00000	0.00000	0.00000	A:9;G:21
279	un	3993	G	14	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	A:2;G:12
308	un	4742	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:82
308	un	4742	B	84	2	0.02381	0.00000	0.00000	0.02381	0.00000	0.00000	0.00000	0.00000	C:1;T:83
308	un	4742	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
308	un	4742	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
308	un	4742	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
308	un	4742	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;T:79
308	un	4742	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
308	un	4742	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
369	un	5540	A	84	2	0.15462	0.00000	0.00000	0.15462	0.00000	0.00000	0.00000	0.00000	C:77;G:7
369	un	5540	B	84	2	0.15462	0.00000	0.00000	0.15462	0.00000	0.00000	0.00000	0.00000	C:77;G:7
369	un	5540	C	74	2	0.21659	0.00000	0.00000	0.21659	0.00000	0.00000	0.00000	0.00000	C:65;G:9
369	un	5540	D	80	2	0.20222	0.00000	0.00000	0.20222	0.00000	0.00000	0.00000	0.00000	C:71;G:9
369	un	5540	E	78	2	0.24542	0.00000	0.00000	0.24542	0.00000	0.00000	0.00000	0.00000	C:67;G:11
369	un	5540	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:79;G:13
369	un	5540	F2	30	2	0.12874	0.00000	0.00000	0.12874	0.00000	0.00000	0.00000	0.00000	C:28;G:2
369	un	5540	G	14	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	C:12;G:2
379	un	6211	A	78	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:78
379	un	6211	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:82;C:2
379	un	6211	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:70;C:4
379	un	6211	D	78	2	0.02564	0.00000	0.00000	0.02564	0.00000	0.00000	0.00000	0.00000	A:77;C:1
379	un	6211	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:76;C:4
379	un	6211	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	A:78;C:12
379	un	6211	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
379	un	6211	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;C:4
460	un	6747	A	80	2	0.50348	0.00000	0.00000	0.50348	0.00000	0.00000	0.00000	0.00000	G:43;T:37
460	un	6747	B	82	2	0.50497	0.00000	0.00000	0.50497	0.00000	0.00000	0.00000	0.00000	G:39;T:43
460	un	6747	C	72	2	0.50548	0.00000	0.00000	0.50548	0.00000	0.00000	0.00000	0.00000	G:38;T:34
460	un	6747	D	82	2	0.50497	0.00000	0.00000	0.50497	0.00000	0.00000	0.00000	0.00000	G:39;T:43
460	un	6747	E	76	2	0.49789	0.00000	0.00000	0.49789	0.00000	0.00000	0.00000	0.00000	G:43;T:33
460	un	6747	F1	92	2	0.45174	0.00000	0.00000	0.45174	0.00000	0.00000	0.00000	0.00000	G:31;T:61
460	un	6747	F2	30	2	0.49655	0.00000	0.00000	0.49655	0.00000	0.00000	0.00000	0.00000	G:18;T:12
460	un	6747	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:4;T:10
468	un	7557	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
468	un	7557	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;G:82
468	un	7557	C	72	2	0.10642	0.00000	0.00000	0.10642	0.00000	0.00000	0.00000	0.00000	C:4;G:68
468	un	7557	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;G:80
468	un	7557	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	C:4;G:76
468	un	7557	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	C:12;G:80
468	un	7557	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
468	un	7557	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;G:10
478	un	8304	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:82
478	un	8304	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:82;G:2
478	un	8304	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:70;G:4
478	un	8304	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	A:79;G:1
478	un	8304	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:76;G:4
478	un	8304	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	A:78;G:12
478	un	8304	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
478	un	8304	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
510	un	8939	A	78	2	0.46620	0.00000	0.00000	0.46620	0.00000	0.00000	0.00000	0.00000	A:50;C:28
510	un	8939	B	78	2	0.50616	0.00000	0.00000	0.50616	0.00000	0.00000	0.00000	0.00000	A:40;C:38
510	un	8939	C	72	2	0.49726	0.00000	0.00000	0.49726	0.00000	0.00000	0.00000	0.00000	A:41;C:31
510	un	8939	D	76	2	0.48421	0.00000	0.00000	0.48421	0.00000	0.00000	0.00000	0.00000	A:46;C:30
510	un	8939	E	80	2	0.48608	0.00000	0.00000	0.48608	0.00000	0.00000	0.00000	0.00000	A:48;C:32
510	un	8939	F1	92	2	0.49689	0.00000	0.00000	0.49689	0.00000	0.00000	0.00000	0.00000	A:40;C:52
510	un	8939	F2	30	2	0.48046	0.00000	0.00000	0.48046	0.00000	0.00000	0.00000	0.00000	A:19;C:11
510	un	8939	G	14	2	0.49451	0.00000	0.00000	0.49451	0.00000	0.00000	0.00000	0.00000	A:5;C:9
514	un	9646	A	82	2	0.13731	0.00000	0.00000	0.13731	0.00000	0.00000	0.00000	0.00000	G:6;T:76
514	un	9646	B	80	2	0.20222	0.00000	0.00000	0.20222	0.00000	0.00000	0.00000	0.00000	G:9;T:71
514	un	9646	C	70	2	0.24845	0.00000	0.00000	0.24845	0.00000	0.00000	0.00000	0.00000	G:10;T:60
514	un	9646	D	78	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	G:12;T:66
514	un	9646	E	80	2	0.22152	0.00000	0.00000	0.22152	0.00000	0.00000	0.00000	0.00000	G:10;T:70
514	un	9646	F1	88	2	0.41144	0.00000	0.00000	0.41144	0.00000	0.00000	0.00000	0.00000	G:25;T:63
514	un	9646	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	G:3;T:27
514	un	9646	G	14	2	0.49451	0.00000	0.00000	0.49451	0.00000	0.00000	0.00000	0.00000	G:5;T:9
516	un	10427	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:84
516	un	10427	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;G:82
516	un	10427	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;G:70
516	un	10427	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;G:81
516	un	10427	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:4;G:76
516	un	10427	F1	90	2	0.24994	0.00000	0.00000	0.24994	0.00000	0.00000	0.00000	0.00000	A:13;G:77
516	un	10427	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
516	un	10427	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
568	un	11120	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
568	un	11120	B	80	2	0.04937	0.00000	0.00000	0.04937	0.00000	0.00000	0.00000	0.00000	C:2;T:78
568	un	11120	C	72	2	0.10642	0.00000	0.00000	0.10642	0.00000	0.00000	0.00000	0.00000	C:4;T:68
568	un	11120	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	C:1;T:81
568	un	11120	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	C:3;T:75
568	un	11120	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;T:79
568	un	11120	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
568	un	11120	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
583	un	11635	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
583	un	11635	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;T:82
583	un	11635	C	72	2	0.08099	0.00000	0.00000	0.08099	0.00000	0.00000	0.00000	0.00000	A:3;T:69
583	un	11635	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;T:80
583	un	11635	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;T:77
583	un	11635	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	A:13;T:79
583	un	11635	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
583	un	11635	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;T:10
599	un	12396	A	82	2	0.33273	0.00000	0.00000	0.33273	0.00000	0.00000	0.00000	0.00000	G:65;T:17
599	un	12396	B	84	2	0.28112	0.00000	0.00000	0.28112	0.00000	0.00000	0.00000	0.00000	G:70;T:14
599	un	12396	C	74	2	0.35876	0.00000	0.00000	0.35876	0.00000	0.00000	0.00000	0.00000	G:57;T:17
599	un	12396	D	82	2	0.23517	0.00000	0.00000	0.23517	0.00000	0.00000	0.00000	0.00000	G:71;T:11
599	un	12396	E	78	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	G:66;T:12
599	un	12396	F1	86	2	0.22572	0.00000	0.00000	0.22572	0.00000	0.00000	0.00000	0.00000	G:75;T:11
599	un	12396	F2	30	2	0.37011	0.00000	0.00000	0.37011	0.00000	0.00000	0.00000	0.00000	G:23;T:7
599	un	12396	G	10	2	0.20000	0.00000	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	G:9;T:1
720	un	13139	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
720	un	13139	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;C:82
720	un	13139	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;C:70
720	un	13139	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;C:80
720	un	13139	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;C:77
720	un	13139	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	A:13;C:79
720	un	13139	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
720	un	13139	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
891	un	13864	A	84	2	0.11331	0.00000	0.00000	0.11331	0.00000	0.00000	0.00000	0.00000	A:79;T:5
891	un	13864	B	84	2	0.11331	0.00000	0.00000	0.11331	0.00000	0.00000	0.00000	0.00000	A:79;T:5
891	un	13864	C	74	2	0.17364	0.00000	0.00000	0.17364	0.00000	0.00000	0.00000	0.00000	A:67;T:7
891	un	13864	D	82	2	0.13731	0.00000	0.00000	0.13731	0.00000	0.00000	0.00000	0.00000	A:76;T:6
891	un	13864	E	80	2	0.16171	0.00000	0.00000	0.16171	0.00000	0.00000	0.00000	0.00000	A:73;T:7
891	un	13864	F1	90	2	0.02222	0.00000	0.00000	0.02222	0.00000	0.00000	0.00000	0.00000	A:89;T:1
891	un	13864	F2	30	2	0.12874	0.00000	0.00000	0.12874	0.00000	0.00000	0.00000	0.00000	A:28;T:2
891	un	13864	G	14	2	0.14286	0.00000	0.00000	0.14286	0.00000	0.00000	0.00000	0.00000	A:13;T:1
916	un	14571	A	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	C:81;T:1
916	un	14571	B	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	C:81;T:1
916	un	14571	C	74	2	0.15106	0.00000	0.00000	0.15106	0.00000	0.00000	0.00000	0.00000	C:68;T:6
916	un	14571	D	82	2	0.07136	0.00000	0.00000	0.07136	0.00000	0.00000	0.00000	0.00000	C:79;T:3
916	un	14571	E	78	2	0.12155	0.00000	0.00000	0.12155	0.00000	0.00000	0.00000	0.00000	C:73;T:5
916	un	14571	F1	90	2	0.24994	0.00000	0.00000	0.24994	0.00000	0.00000	0.00000	0.00000	C:77;T:13
916	un	14571	F2	30	2	0.06667	0.00000	0.00000	0.06667	0.00000	0.00000	0.00000	0.00000	C:29;T:1
916	un	14571	G	12	2	0.30303	0.00000	0.00000	0.30303	0.00000	0.00000	0.00000	0.00000	C:10;T:2
933	un	15258	A	84	2	0.45754	0.00000	0.00000	0.45754	0.00000	0.00000	0.00000	0.00000	C:29;T:55
933	un	15258	B	78	2	0.50516	0.00000	0.00000	0.50516	0.00000	0.00000	0.00000	0.00000	C:37;T:41
933	un	15258	C	72	2	0.48200	0.00000	0.00000	0.48200	0.00000	0.00000	0.00000	0.00000	C:28;T:44
933	un	15258	D	82	2	0.50497	0.00000	0.00000	0.50497	0.00000	0.00000	0.00000	0.00000	C:39;T:43
933	un	15258	E	80	2	0.49842	0.00000	0.00000	0.49842	0.00000	0.00000	0.00000	0.00000	C:35;T:45
933	un	15258	F1	88	2	0.49922	0.00000	0.00000	0.49922	0.00000	0.00000	0.00000	0.00000	C:49;T:39
933	un	15258	F2	30	2	0.50805	0.00000	0.00000	0.50805	0.00000	0.00000	0.00000	0.00000	C:17;T:13
933	un	15258	G	14	2	0.49451	0.00000	0.00000	0.49451	0.00000	0.00000	0.00000	0.00000	C:9;T:5
948	un	16024	A	84	2	0.09180	0.00000	0.00000	0.09180	0.00000	0.00000	0.00000	0.00000	C:80;G:4
948	un	16024	B	84	2	0.06971	0.00000	0.00000	0.06971	0.00000	0.00000	0.00000	0.00000	C:81;G:3
948	un	16024	C	74	2	0.05331	0.00000	0.00000	0.05331	0.00000	0.00000	0.00000	0.00000	C:72;G:2
948	un	16024	D	82	2	0.13731	0.00000	0.00000	0.13731	0.00000	0.00000	0.00000	0.00000	C:76;G:6
948	un	16024	E	80	2	0.20222	0.00000	0.00000	0.20222	0.00000	0.00000	0.00000	0.00000	C:71;G:9
