# A	A0002,A0004,A0005,A0006,A0010,A0011,A0016,A0022,A0033,A0035,A0036,A0039,A0048,A0051,A0052,A0069,A0070,A0077,A0115,A0117,A0130,A0135,A0141,A0145,A0147,A0149,A0154,A0160,A0181,A0196,A0197,A0205,A0220,A0222,A0229,A0231,A0237,A0245,A0251,A0258,A0271,A0275
# B	B0026,B0028,B0044,B0061,B0102,B0103,B0104,B0110,B0111,B0119,B0120,B0123,B0133,B0153,B0155,B0161,B0163,B0166,B0167,B0171,B0173,B0174,B0175,B0177,B0183,B0186,B0189,B0195,B0206,B0213,B0221,B0227,B0235,B0238,B0240,B0247,B0253,B0259,B0264,B0266,B0269,B0277
# C	C0003,C0007,C0019,C0021,C0027,C0034,C0041,C0043,C0046,C0047,C0049,C0073,C0074,C0076,C0079,C0080,C0083,C0112,C0116,C0127,C0129,C0137,C0138,C0146,C0148,C0168,C0185,C0188,C0192,C0194,C0198,C0209,C0211,C0215,C0249,C0252,C0254
# D	D0001,D0009,D0012,D0013,D0014,D0017,D0018,D0020,D0023,D0025,D0037,D0038,D0040,D0042,D0045,D0050,D0065,D0066,D0067,D0068,D0071,D0072,D0075,D0081,D0108,D0118,D0121,D0126,D0139,D0170,D0201,D0210,D0223,D0224,D0236,D0244,D0250,D0256,D0262,D0263,D0278
# E	E0105,E0122,E0124,E0128,E0131,E0132,E0134,E0136,E0150,E0151,E0157,E0158,E0165,E0169,E0182,E0184,E0187,E0193,E0199,E0202,E0203,E0208,E0214,E0217,E0218,E0225,E0226,E0228,E0230,E0233,E0234,E0239,E0242,E0243,E0246,E0248,E0255,E0260,E0261,E0265
# F1	F10029,F10030,F10031,F10032,F10053,F10054,F10055,F10056,F10057,F10058,F10059,F10060,F10062,F10063,F10064,F10078,F10082,F10084,F10085,F10086,F10087,F10088,F10089,F10090,F10091,F10092,F10093,F10094,F10095,F10096,F10140,F10142,F10143,F10144,F10267,F10268,F10274,F10276,F10279,F10281,F10282,F10283,F10284,F10286,F10287,F10288
# F2	F20024,F20097,F20106,F20107,F20113,F20162,F20172,F20176,F20178,F20180,F20190,F20191,F20207,F20212,F20219
# G	G0098,G0099,G0100,G0101,G0109,G0152,G0179
# M	MED0114,MED0156,MED0159,MED0164,MED0200,MED0216,MED0257,MED0273,MED0280,MED0285
# Locus ID	Chr	BP	Pop ID	N	Haplotype Cnt	Gene Diversity	Smoothed Gene Diversity	Smoothed Gene Diversity P-value	Haplotype Diversity	Smoothed Haplotype Diversity	Smoothed Haplotype Diversity P-value	HWE P-value	HWE P-value SE	Haplotypes
71	un	1389	D	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	C:4;T:76
71	un	1389	E	78	2	0.16550	0.00000	0.00000	0.16550	0.00000	0.00000	0.00000	0.00000	C:7;T:71
71	un	1389	F1	92	2	0.08409	0.00000	0.00000	0.08409	0.00000	0.00000	0.00000	0.00000	C:4;T:88
71	un	1389	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	C:3;T:27
71	un	1389	G	14	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	C:2;T:12
71	un	1389	M	20	2	0.18947	0.00000	0.00000	0.18947	0.00000	0.00000	0.00000	0.00000	C:2;T:18
117	un	2099	A	80	2	0.11867	0.00000	0.00000	0.11867	0.00000	0.00000	0.00000	0.00000	C:75;G:5
117	un	2099	B	84	2	0.15462	0.00000	0.00000	0.15462	0.00000	0.00000	0.00000	0.00000	C:77;G:7
117	un	2099	C	68	2	0.08560	0.00000	0.00000	0.08560	0.00000	0.00000	0.00000	0.00000	C:65;G:3
117	un	2099	D	74	2	0.17364	0.00000	0.00000	0.17364	0.00000	0.00000	0.00000	0.00000	C:67;G:7
117	un	2099	E	78	2	0.20679	0.00000	0.00000	0.20679	0.00000	0.00000	0.00000	0.00000	C:69;G:9
117	un	2099	F1	92	2	0.12327	0.00000	0.00000	0.12327	0.00000	0.00000	0.00000	0.00000	C:86;G:6
117	un	2099	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	C:27;G:3
117	un	2099	G	12	2	0.16667	0.00000	0.00000	0.16667	0.00000	0.00000	0.00000	0.00000	C:11;G:1
117	un	2099	M	20	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:20
155	un	2579	A	84	2	0.34079	0.00000	0.00000	0.34079	0.00000	0.00000	0.00000	0.00000	A:18;G:66
155	un	2579	B	84	2	0.40247	0.00000	0.00000	0.40247	0.00000	0.00000	0.00000	0.00000	A:23;G:61
155	un	2579	C	74	2	0.37320	0.00000	0.00000	0.37320	0.00000	0.00000	0.00000	0.00000	A:18;G:56
155	un	2579	D	82	2	0.42909	0.00000	0.00000	0.42909	0.00000	0.00000	0.00000	0.00000	A:25;G:57
155	un	2579	E	78	2	0.48518	0.00000	0.00000	0.48518	0.00000	0.00000	0.00000	0.00000	A:31;G:47
155	un	2579	F1	92	2	0.47109	0.00000	0.00000	0.47109	0.00000	0.00000	0.00000	0.00000	A:34;G:58
155	un	2579	F2	30	2	0.45977	0.00000	0.00000	0.45977	0.00000	0.00000	0.00000	0.00000	A:10;G:20
155	un	2579	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
155	un	2579	M	20	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:20
180	un	3320	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:84
180	un	3320	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;G:82
180	un	3320	C	72	2	0.10642	0.00000	0.00000	0.10642	0.00000	0.00000	0.00000	0.00000	C:4;G:68
180	un	3320	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;G:80
180	un	3320	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;G:77
180	un	3320	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	C:12;G:80
180	un	3320	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
180	un	3320	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;G:10
180	un	3320	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;G:10
201	un	3954	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
201	un	3954	B	80	2	0.04937	0.00000	0.00000	0.04937	0.00000	0.00000	0.00000	0.00000	A:2;G:78
201	un	3954	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;G:70
201	un	3954	D	80	2	0.04937	0.00000	0.00000	0.04937	0.00000	0.00000	0.00000	0.00000	A:2;G:78
201	un	3954	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;G:77
201	un	3954	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	A:12;G:78
201	un	3954	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
201	un	3954	G	12	2	0.48485	0.00000	0.00000	0.48485	0.00000	0.00000	0.00000	0.00000	A:4;G:8
201	un	3954	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;G:10
202	un	4624	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:82
202	un	4624	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;C:80
202	un	4624	C	70	2	0.08323	0.00000	0.00000	0.08323	0.00000	0.00000	0.00000	0.00000	A:3;C:67
202	un	4624	D	74	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:74
202	un	4624	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	A:3;C:75
202	un	4624	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	A:12;C:78
202	un	4624	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
202	un	4624	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
202	un	4624	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;C:10
216	un	5383	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
216	un	5383	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
216	un	5383	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
216	un	5383	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
216	un	5383	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
216	un	5383	F1	82	2	0.19783	0.00000	0.00000	0.19783	0.00000	0.00000	0.00000	0.00000	C:9;T:73
216	un	5383	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
216	un	5383	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
216	un	5383	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
222	un	6083	A	78	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:78
222	un	6083	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;G:80
222	un	6083	C	72	2	0.08099	0.00000	0.00000	0.08099	0.00000	0.00000	0.00000	0.00000	A:3;G:69
222	un	6083	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	A:1;G:79
222	un	6083	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:4;G:76
222	un	6083	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	A:12;G:78
222	un	6083	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
222	un	6083	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
222	un	6083	M	18	2	0.52288	0.00000	0.00000	0.52288	0.00000	0.00000	0.00000	0.00000	A:8;G:10
344	un	6677	A	84	2	0.24785	0.00000	0.00000	0.24785	0.00000	0.00000	0.00000	0.00000	C:72;T:12
344	un	6677	B	84	2	0.09180	0.00000	0.00000	0.09180	0.00000	0.00000	0.00000	0.00000	C:80;T:4
344	un	6677	C	74	2	0.17364	0.00000	0.00000	0.17364	0.00000	0.00000	0.00000	0.00000	C:67;T:7
344	un	6677	D	82	2	0.21680	0.00000	0.00000	0.21680	0.00000	0.00000	0.00000	0.00000	C:72;T:10
344	un	6677	E	80	2	0.20222	0.00000	0.00000	0.20222	0.00000	0.00000	0.00000	0.00000	C:71;T:9
344	un	6677	F1	88	2	0.20376	0.00000	0.00000	0.20376	0.00000	0.00000	0.00000	0.00000	C:78;T:10
344	un	6677	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	C:27;T:3
344	un	6677	G	14	2	0.14286	0.00000	0.00000	0.14286	0.00000	0.00000	0.00000	0.00000	C:13;T:1
344	un	6677	M	20	2	0.18947	0.00000	0.00000	0.18947	0.00000	0.00000	0.00000	0.00000	C:18;T:2
377	un	7354	A	72	2	0.49296	0.00000	0.00000	0.49296	0.00000	0.00000	0.00000	0.00000	A:30;T:42
377	un	7354	B	80	2	0.49494	0.00000	0.00000	0.49494	0.00000	0.00000	0.00000	0.00000	A:34;T:46
377	un	7354	C	74	2	0.50537	0.00000	0.00000	0.50537	0.00000	0.00000	0.00000	0.00000	A:35;T:39
377	un	7354	D	80	2	0.49494	0.00000	0.00000	0.49494	0.00000	0.00000	0.00000	0.00000	A:34;T:46
377	un	7354	E	78	2	0.49817	0.00000	0.00000	0.49817	0.00000	0.00000	0.00000	0.00000	A:34;T:44
377	un	7354	F1	88	2	0.46813	0.00000	0.00000	0.46813	0.00000	0.00000	0.00000	0.00000	A:32;T:56
377	un	7354	F2	28	2	0.45238	0.00000	0.00000	0.45238	0.00000	0.00000	0.00000	0.00000	A:9;T:19
377	un	7354	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;T:10
377	un	7354	M	20	2	0.44211	0.00000	0.00000	0.44211	0.00000	0.00000	0.00000	0.00000	A:6;T:14
452	un	8053	A	80	2	0.16171	0.00000	0.00000	0.16171	0.00000	0.00000	0.00000	0.00000	C:7;T:73
452	un	8053	B	84	2	0.19363	0.00000	0.00000	0.19363	0.00000	0.00000	0.00000	0.00000	C:9;T:75
452	un	8053	C	68	2	0.23310	0.00000	0.00000	0.23310	0.00000	0.00000	0.00000	0.00000	C:9;T:59
452	un	8053	D	78	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	C:12;T:66
452	un	8053	E	78	2	0.33034	0.00000	0.00000	0.33034	0.00000	0.00000	0.00000	0.00000	C:16;T:62
452	un	8053	F1	88	2	0.37931	0.00000	0.00000	0.37931	0.00000	0.00000	0.00000	0.00000	C:22;T:66
452	un	8053	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	C:3;T:27
452	un	8053	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
452	un	8053	M	20	2	0.44211	0.00000	0.00000	0.44211	0.00000	0.00000	0.00000	0.00000	C:14;T:6
460	un	8759	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
460	un	8759	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;C:82
460	un	8759	C	72	2	0.10642	0.00000	0.00000	0.10642	0.00000	0.00000	0.00000	0.00000	A:4;C:68
460	un	8759	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;C:81
460	un	8759	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:4;C:76
460	un	8759	F1	90	2	0.24994	0.00000	0.00000	0.24994	0.00000	0.00000	0.00000	0.00000	A:13;C:77
460	un	8759	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
460	un	8759	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
460	un	8759	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;C:10
514	un	9554	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
514	un	9554	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	G:80;T:2
514	un	9554	C	70	2	0.10932	0.00000	0.00000	0.10932	0.00000	0.00000	0.00000	0.00000	G:66;T:4
514	un	9554	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	G:80;T:2
514	un	9554	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	G:76;T:4
514	un	9554	F1	90	2	0.24994	0.00000	0.00000	0.24994	0.00000	0.00000	0.00000	0.00000	G:77;T:13
514	un	9554	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
514	un	9554	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:10;T:4
514	un	9554	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	G:10;T:10
543	un	10163	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
543	un	10163	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;T:82
543	un	10163	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;T:70
543	un	10163	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;T:81
543	un	10163	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:4;T:76
543	un	10163	F1	88	2	0.22126	0.00000	0.00000	0.22126	0.00000	0.00000	0.00000	0.00000	A:11;T:77
543	un	10163	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
543	un	10163	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;T:10
543	un	10163	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;T:10
557	un	10928	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:82
557	un	10928	B	80	2	0.04937	0.00000	0.00000	0.04937	0.00000	0.00000	0.00000	0.00000	A:2;C:78
557	un	10928	C	72	2	0.10642	0.00000	0.00000	0.10642	0.00000	0.00000	0.00000	0.00000	A:4;C:68
557	un	10928	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;C:80
557	un	10928	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;C:77
557	un	10928	F1	90	2	0.24994	0.00000	0.00000	0.24994	0.00000	0.00000	0.00000	0.00000	A:13;C:77
557	un	10928	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
557	un	10928	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
557	un	10928	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;C:10
774	un	11687	A	78	2	0.39860	0.00000	0.00000	0.39860	0.00000	0.00000	0.00000	0.00000	A:57;G:21
774	un	11687	B	80	2	0.29241	0.00000	0.00000	0.29241	0.00000	0.00000	0.00000	0.00000	A:66;G:14
774	un	11687	C	70	2	0.44762	0.00000	0.00000	0.44762	0.00000	0.00000	0.00000	0.00000	A:47;G:23
774	un	11687	D	80	2	0.29241	0.00000	0.00000	0.29241	0.00000	0.00000	0.00000	0.00000	A:66;G:14
774	un	11687	E	80	2	0.30854	0.00000	0.00000	0.30854	0.00000	0.00000	0.00000	0.00000	A:65;G:15
774	un	11687	F1	90	2	0.48964	0.00000	0.00000	0.48964	0.00000	0.00000	0.00000	0.00000	A:53;G:37
774	un	11687	F2	30	2	0.28736	0.00000	0.00000	0.28736	0.00000	0.00000	0.00000	0.00000	A:25;G:5
774	un	11687	G	14	2	0.49451	0.00000	0.00000	0.49451	0.00000	0.00000	0.00000	0.00000	A:9;G:5
774	un	11687	M	18	2	0.52288	0.00000	0.00000	0.52288	0.00000	0.00000	0.00000	0.00000	A:8;G:10
789	un	12281	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
789	un	12281	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
789	un	12281	C	72	2	0.08099	0.00000	0.00000	0.08099	0.00000	0.00000	0.00000	0.00000	C:3;T:69
789	un	12281	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	C:1;T:81
789	un	12281	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	C:3;T:75
789	un	12281	F1	88	2	0.23824	0.00000	0.00000	0.23824	0.00000	0.00000	0.00000	0.00000	C:12;T:76
789	un	12281	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
789	un	12281	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
789	un	12281	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
816	un	13100	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:82
816	un	13100	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
816	un	13100	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
816	un	13100	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:1;T:79
816	un	13100	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
816	un	13100	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	C:12;T:80
816	un	13100	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
816	un	13100	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
816	un	13100	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
837	un	13811	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
837	un	13811	B	84	2	0.02381	0.00000	0.00000	0.02381	0.00000	0.00000	0.00000	0.00000	C:83;T:1
837	un	13811	C	74	2	0.07886	0.00000	0.00000	0.07886	0.00000	0.00000	0.00000	0.00000	C:71;T:3
837	un	13811	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:80;T:2
837	un	13811	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:77;T:3
837	un	13811	F1	92	2	0.21285	0.00000	0.00000	0.21285	0.00000	0.00000	0.00000	0.00000	C:81;T:11
837	un	13811	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
837	un	13811	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;T:4
